video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7343605850105318658,"A video featuring a classical piano performance with close-up shots of a pianist's hands playing on a black piano. The lighting is dim, featuring bright stage lights that emphasize the pianist's hands and the piano keys. There are no visible political figures or politicians. The video has an educational or entertainment tone, likely aimed at music enthusiasts, with a focus on the skillful piano performance.","Music, Singing, & Dancing",Desaturated,"piano, hands, music, performance",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7385499788764040481,"The video humorously depicts a process to cool a Kinder chocolate by immersing it in liquid nitrogen. The presenter, having never experienced such extreme cold, demonstrates the process, eventually breaking the chocolate and showing how it remains solid and intact. The video highlights the significant temperature difference and the physical changes in the chocolate when exposed to extremely low temperatures.",Comedy,Saturated,"Kinder chocolate, liquid nitrogen, cooling, temperature, experiment",,Neutral,None,Neutral,Cheerful,No,NA,NA,NA,No,No,No,No
7314163714402340102,"The video depicts a ship entering and exiting a warp gate, showing the effect of the warp field decelerating the ship from a hyperspace lane in a starry space environment. This is an animated scene from a personal project related to the Warp Drive concept. The video portrays dynamic visuals of the warp field and its influence on the ship's movement.",Film & Animation,Dark,"Warp Gate, ship, hyperspace, animation, project",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7346724921361435937,"Two young girls are walking down a sidewalk, one wearing a black puffer jacket and the other wearing a black jacket with a red hair tie. They both have backpacks. There is text overlaying the video in Russian, which translates to, 'I am in Ukraine for a few days, but now I study in Russia, all the time in my native town.' The girls appear to be engaged in conversation and are casually walking, possibly heading toward their academic institution. The setting seems to be a residential area with buildings, fences, and a red fire hydrant visible in the background. One girl is occasionally touching her hair while they walk.",Education,Naturalistic,"Ukraine, Russia, study, native town, black puffer jacket, black jacket, red hair tie, sidewalk, buildings, fences, fire hydrant",,Center,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7377799778299579690,"A woman is standing outside in what appears to be a residential lawn with an American flag prominently displayed to the right. She is wearing a black top and has a tattoo on her right arm. The video includes text on the screen that reads, 'Isn't it weird that in America, if you fly an American flag, everyone knows who you're voting for?' The tone of the video seems to be questioning or critical, suggesting that displaying the American flag is tied to political affiliations.","News, Politics",Colorful,"American flag, flying, voting, patriotism, politics, public figures, public statement",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7353793317437590827,"In this video, a man is seen walking to a table holding a coffee mug and a backpack. A woman with blonde hair enters the scene and seems to be holding a hot beverage, appearing startled or surprised. She accidentally spills the coffee on herself. The man reacts with an audible 'Ouch' and steps back, looking concerned. There's a text overlay stating, 'DON'T PRANK YOUR EMPLOYEES WHEN THEY'RE HOLDING HOT COFFEE'. The setting appears to be a modern office space.",Comedy,Aesthetically Pleasing,"Prank, Coffee, Spill, Prankster, Accident, Office, Modern, Humorous, Ouch",,Neutral,None,Neutral,Cheerful,No,NA,NA,NA,No,No,No,No
7335178711819373867,"This video discusses significant news regarding a legal filing by the South African government with the International Court of Justice. The government filed an emergency request for additional provisional measures specifically related to the imminent invasion of Rafah. This request is aimed at protecting Palestinian people living in the area. The South African legal team is highlighted for their dedication to the case, and the video emphasizes the rarity of such filings in cases being brought before the International Court of Justice.","News, Politics",Naturalistic,"South Africa, Israel, International Court of Justice, emergency request, provisional measures, Rafah, Palestinian people, legal team, dedication",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7365322515998068011,"A person exposes a campus protest site by calling it a 'little Gaza' and labeling it as anti-Semitic. The individual highlights 'violent' music and criticizes the 'terrorism sympathizers' in the group. They also mention a 'weapons cache' and other amenities provided at the site. The speaker expresses personal fear and asks viewers to pray for their safety. The video depicts tents, anti-Semitic signs, and people involved in community activities.",News,Colorful,"campus, Gaza, anti-Semitic, terrorism, protest, weapons, safety",,Right,None,Negative,Fear,Yes,The content uses anti-Semitic language and accuses the location of promoting terrorism.,Religion,Promoting hate ideologies or groups,No,No,No,No
7277167570946379014,"The video captures an atmosphere of jubilation and excitement among a crowd of supporters in a stadium. Most fans are seen wearing blue and yellow, the colors of the Ukrainian flag, waving their hands and appearing ecstatic. A person in the top frames is wearing a blue scarf. In the third frame, an England flag with 'Brownick Rangers' written on it is prominently displayed, contrasting with many fans supporting Ukraine. The sky is twilight, and the stadium is brightly lit. The fans are cheering enthusiastically, possibly reacting to a significant positive event for the Ukrainian team.",Sports,Colorful,"stadium, crowd, fans, Ukrainian, blue and yellow, England flag, cheering",,Center,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7362319887361903905,"The video shows someone attending a UNI ski event, witnessing Rufus Rice, a podcast guest who dislikes certain groups. In the outdoor setting, Rufus Rice stands on a platform surrounded by a lively crowd, including someone in a giraffe costume. The video contains humorous or controversial elements, as indicated by the text overlays about Rufus's podcast opinions.",Travel & Events,Colorful,"['Rufus Rice', 'Uni ski trip', 'podcast', 'giraffe costume', 'event']",,Neutral,NA,Neutral,Joy,No,NA,NA,NA,No,No,No,No
7273841367351069998,"The video presents a close-up view of several rectangular bars with a vibrant yellow color, which are placed on a white marble surface. The bars have a polished, smooth appearance with a gradient to a slightly darker shade on one side. The scene transitions to a pair of gloved hands handling one of these bars, which is wrapped in transparent plastic. The hands proceed to unwrap the plastic from the bar, revealing more details of the product. Following this, the video displays a label on the wrapped bar, identifying it as 'Turmeric & Kojic Acid Brightening Soap' from 'Amnova Naturals'. The label lists various ingredients including goat milk soap, lemon oil, turmeric oil, kojic acid, frankincense, yang ylang oil, carrot seed oil, lavender oil, and a mention of 'Turmeric Power'. Visually, the video maintains a clean and simple aesthetic with close-up shots emphasizing the product's color and texture.",Beauty Care,Colorful,"Yellow bars, soap, unboxing, beauty, natural ingredients, turmeric",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
